date,code,amount,closeable_amount,avg_cost,acc_avg_cost,price,value,floating_pnl,floating_pnl_pct,cash,positions_value,total_value,daily_positions_value,daily_total_market_value,daily_floating_pnl
2024-03-04 15:00:00,000651.XSHE,400,0,40.4,40.4,40.07,16028.0,-131.99999999999932,-0.8168316831683176,8263.0,91427.0,99690.0,91427.0,99690.0,-285.00000000000443
2024-03-04 15:00:00,300124.XSHE,300,0,63.63,63.63,64.85,19455.0,365.9999999999975,1.9173345906019046,8263.0,91427.0,99690.0,91427.0,99690.0,-285.00000000000443
2024-03-04 15:00:00,000333.XSHE,300,0,65.0,65.0,64.6,19380.0,-120.0000000000017,-0.6153846153846287,8263.0,91427.0,99690.0,91427.0,99690.0,-285.00000000000443
2024-03-04 15:00:00,000568.XSHE,100,0,174.59,174.59,170.6,17060.0,-399.0000000000009,-2.2853542585485997,8263.0,91427.0,99690.0,91427.0,99690.0,-285.00000000000443
2024-03-04 15:00:00,601288.XSHG,4600,0,4.24,4.24,4.24,19504.0,0.0,0.0,8263.0,91427.0,99690.0,91427.0,99690.0,-285.00000000000443
2024-03-05 15:00:00,000651.XSHE,400,400,40.4,40.4,40.2,16080.000000000002,-79.9999999999983,-0.4950495049504844,8263.0,92831.0,101094.0,92831.0,101094.0,1119.000000000001
2024-03-05 15:00:00,300124.XSHE,300,300,63.63,63.63,66.75,20025.0,935.9999999999992,4.903347477604902,8263.0,92831.0,101094.0,92831.0,101094.0,1119.000000000001
2024-03-05 15:00:00,000333.XSHE,300,300,65.0,65.0,65.04,19512.000000000004,12.000000000001876,0.061538461538468425,8263.0,92831.0,101094.0,92831.0,101094.0,1119.000000000001
2024-03-05 15:00:00,000568.XSHE,100,100,174.59,174.59,172.5,17250.0,-209.00000000000034,-1.1970903259064136,8263.0,92831.0,101094.0,92831.0,101094.0,1119.000000000001
2024-03-05 15:00:00,601288.XSHG,4600,4600,4.24,4.24,4.34,19964.0,459.99999999999835,2.3584905660377187,8263.0,92831.0,101094.0,92831.0,101094.0,1119.000000000001
2024-03-06 15:00:00,000651.XSHE,400,400,40.4,40.4,40.12,16047.999999999998,-112.00000000000045,-0.6930693069306937,8263.0,91820.0,100083.0,91820.0,100083.0,107.9999999999969
2024-03-06 15:00:00,300124.XSHE,300,300,63.63,63.63,66.5,19950.0,860.9999999999992,4.510451045104502,8263.0,91820.0,100083.0,91820.0,100083.0,107.9999999999969
2024-03-06 15:00:00,000333.XSHE,300,300,65.0,65.0,64.51,19353.0,-146.99999999999847,-0.7538461538461494,8263.0,91820.0,100083.0,91820.0,100083.0,107.9999999999969
2024-03-06 15:00:00,000568.XSHE,100,100,174.59,174.59,168.73,16873.0,-586.0000000000014,-3.35643507646487,8263.0,91820.0,100083.0,91820.0,100083.0,107.9999999999969
2024-03-06 15:00:00,601288.XSHG,4600,4600,4.24,4.24,4.26,19596.0,91.99999999999804,0.4716981132075304,8263.0,91820.0,100083.0,91820.0,100083.0,107.9999999999969
2024-03-07 15:00:00,000651.XSHE,400,400,40.4,40.4,40.95,16380.000000000002,220.0000000000017,1.3613861386138737,8263.0,92595.0,100858.0,92595.0,100858.0,883.0000000000005
2024-03-07 15:00:00,300124.XSHE,300,300,63.63,63.63,66.87,20061.0,972.0000000000006,5.09193776520509,8263.0,92595.0,100858.0,92595.0,100858.0,883.0000000000005
2024-03-07 15:00:00,000333.XSHE,300,300,65.0,65.0,65.8,19740.0,239.99999999999915,1.2307692307692353,8263.0,92595.0,100858.0,92595.0,100858.0,883.0000000000005
2024-03-07 15:00:00,000568.XSHE,100,100,174.59,174.59,167.26,16726.0,-733.0000000000013,-4.1984076980354,8263.0,92595.0,100858.0,92595.0,100858.0,883.0000000000005
2024-03-07 15:00:00,601288.XSHG,4600,4600,4.24,4.24,4.28,19688.0,184.00000000000017,0.9433962264151052,8263.0,92595.0,100858.0,92595.0,100858.0,883.0000000000005
2024-03-08 15:00:00,000651.XSHE,400,400,40.4,40.4,40.97,16388.0,228.0000000000001,1.410891089108901,8263.0,92528.0,100791.0,92528.0,100791.0,815.9999999999965
2024-03-08 15:00:00,300124.XSHE,300,300,63.63,63.63,66.95,20085.0,996.0000000000001,5.217664623605223,8263.0,92528.0,100791.0,92528.0,100791.0,815.9999999999965
2024-03-08 15:00:00,000333.XSHE,300,300,65.0,65.0,66.1,19830.0,329.9999999999983,1.6923076923076819,8263.0,92528.0,100791.0,92528.0,100791.0,815.9999999999965
2024-03-08 15:00:00,000568.XSHE,100,100,174.59,174.59,165.83,16583.0,-875.9999999999991,-5.0174694999713605,8263.0,92528.0,100791.0,92528.0,100791.0,815.9999999999965
2024-03-08 15:00:00,601288.XSHG,4600,4600,4.24,4.24,4.27,19641.999999999996,137.99999999999704,0.7075471698112956,8263.0,92528.0,100791.0,92528.0,100791.0,815.9999999999965
