date,total_value,cash,positions_value,returns,returns_pct,benchmark_price,benchmark_value,benchmark_returns_pct,excess_returns_pct,daily_returns
2025-01-02 15:00:00,99963.98,9900.080000000002,90063.9,-36.020000000004075,-0.03602000000000327,3820.3952,100000.0,0.0,-0.03602000000000327,
2025-01-03 15:00:00,99917.14,9846.040000000008,90071.09999999999,-82.86000000000058,-0.08285999999999571,3775.1648,98816.08059815383,-1.1839194018461674,1.1010594018461717,-0.00046856877847401
2025-01-06 15:00:00,99864.90000000001,9792.0,90072.90000000001,-135.09999999999127,-0.135099999999988,3768.9697,98653.92198168399,-1.3460780183160104,1.2109780183160224,-0.0005228332196056673
2025-01-07 15:00:00,99818.06,9737.959999999992,90080.1,-181.94000000000233,-0.18194000000000266,3796.1055,99364.20975505361,-0.6357902449463881,0.4538502449463855,-0.0004690336644808113
2025-01-08 15:00:00,99793.71999999999,9683.919999999984,90109.8,-206.2800000000134,-0.20628000000001423,3789.2153,99183.8566858214,-0.8161433141785968,0.6098633141785825,-0.00024384364913532242
2025-01-09 15:00:00,99728.85999999999,9629.859999999986,90099.0,-271.14000000001397,-0.27114000000001415,3779.8773,98939.43171114863,-1.0605682888513712,0.7894282888513571,-0.0006499406976712141
2025-01-10 15:00:00,99682.9,9575.799999999988,90107.1,-317.1000000000058,-0.3171000000000035,3732.4806,97698.80875151345,-2.301191248486545,1.9840912484865414,-0.00046084954746294926
2025-01-13 15:00:00,99614.43999999999,9521.73999999999,90092.7,-385.5600000000122,-0.385560000000007,3722.513,97437.90380639155,-2.562096193608454,2.176536193608447,-0.0006867777723160717
2025-01-14 15:00:00,99553.18,9467.679999999993,90085.5,-446.820000000007,-0.4468200000000033,3820.5395,100003.77709614964,0.0037770961496486066,-0.45059709614965193,-0.0006149710825056331
2025-01-15 15:00:00,99516.22,9413.619999999995,90102.6,-483.77999999999884,-0.4837800000000003,3796.026,99362.12881850547,-0.6378711814945315,0.15409118149453116,-0.00037125885883293464
2025-01-16 15:00:00,99381.98,9287.479999999996,90094.5,-618.0200000000041,-0.618020000000008,3800.3836,99476.19031664578,-0.5238096833542261,-0.09421031664578194,-0.0013489258333968523
2025-01-17 15:00:00,99335.12,9233.419999999998,90101.7,-664.8800000000047,-0.664880000000001,3812.3429,99789.22861174154,-0.2107713882584683,-0.4541086117415327,-0.0004715140511388771
2025-01-20 15:00:00,99275.66,9179.36,90096.3,-724.3399999999965,-0.7243400000000011,3829.6764,100242.93821749122,0.24293821749121758,-0.9672782174912187,-0.0005985798376243467
2025-01-21 15:00:00,99233.3,9125.300000000003,90108.0,-766.6999999999971,-0.7666999999999979,3832.6145,100319.84387374374,0.31984387374373036,-1.0865438737437283,-0.00042669069135370385
2025-01-22 15:00:00,99187.34000000001,9071.240000000005,90116.1,-812.6599999999889,-0.8126599999999873,3797.0166,99388.05807315432,-0.6119419268456827,-0.20071807315430457,-0.00046315097855242904
2025-01-23 15:00:00,99127.88,9017.180000000008,90110.7,-872.1199999999953,-0.8721199999999985,3803.7439,99564.14718561053,-0.4358528143894702,-0.43626718561052824,-0.0005994716664445843
2025-01-24 15:00:00,99075.62000000001,8963.12000000001,90112.5,-924.3799999999901,-0.9243799999999913,3832.8637,100326.36675912482,0.3263667591248298,-1.2507467591248211,-0.0005271977974309339
2025-01-27 15:00:00,99080.02000000002,8909.020000000019,90171.0,-919.9799999999814,-0.9199799999999869,3817.0802,99913.22887223813,-0.08677112776186435,-0.8332088722381226,4.4410521983229145e-05
