date,code,amount,closeable_amount,avg_cost,acc_avg_cost,price,value,floating_pnl,floating_pnl_pct,cash,positions_value,total_value,daily_positions_value,daily_total_market_value,daily_floating_pnl
2024-03-04 15:00:00,603019.XSHG,300,0,54.8,54.8,53.92,16176.0,-263.99999999999864,-1.6058394160583855,12336.0,87763.0,100099.0,87763.0,100099.0,123.99999999999932
2024-03-04 15:00:00,000938.XSHE,700,0,24.84,24.84,25.5,17850.0,462.0000000000001,2.657004830917864,12336.0,87763.0,100099.0,87763.0,100099.0,123.99999999999932
2024-03-04 15:00:00,300308.XSHE,100,0,166.11,166.11,165.66,16566.0,-45.000000000001705,-0.2709048221058441,12336.0,87763.0,100099.0,87763.0,100099.0,123.99999999999932
2024-03-04 15:00:00,601138.XSHG,900,0,20.8,20.8,22.02,19818.0,1097.999999999999,5.865384615384617,12336.0,87763.0,100099.0,87763.0,100099.0,123.99999999999932
2024-03-04 15:00:00,002180.XSHE,700,0,26.4,26.4,24.79,17353.0,-1126.9999999999995,-6.098484848484842,12336.0,87763.0,100099.0,87763.0,100099.0,123.99999999999932
2024-03-05 15:00:00,603019.XSHG,300,300,54.8,54.8,52.94,15882.0,-557.9999999999998,-3.394160583941608,12336.0,87972.0,100308.0,87972.0,100308.0,332.9999999999991
2024-03-05 15:00:00,000938.XSHE,700,700,24.84,24.84,24.77,17339.0,-49.0000000000002,-0.28180354267310914,12336.0,87972.0,100308.0,87972.0,100308.0,332.9999999999991
2024-03-05 15:00:00,300308.XSHE,100,100,166.11,166.11,169.16,16916.0,304.9999999999983,1.8361326831617397,12336.0,87972.0,100308.0,87972.0,100308.0,332.9999999999991
2024-03-05 15:00:00,601138.XSHG,900,900,20.8,20.8,22.75,20475.0,1754.9999999999993,9.375,12336.0,87972.0,100308.0,87972.0,100308.0,332.9999999999991
2024-03-05 15:00:00,002180.XSHE,700,700,26.4,26.4,24.8,17360.0,-1119.9999999999984,-6.060606060606055,12336.0,87972.0,100308.0,87972.0,100308.0,332.9999999999991
2024-03-06 15:00:00,603019.XSHG,300,300,54.8,54.8,54.5,16350.0,-89.99999999999915,-0.5474452554744436,12336.0,87012.0,99348.0,87012.0,99348.0,-626.9999999999986
2024-03-06 15:00:00,000938.XSHE,700,700,24.84,24.84,24.59,17213.0,-175.0,-1.0064412238325326,12336.0,87012.0,99348.0,87012.0,99348.0,-626.9999999999986
2024-03-06 15:00:00,300308.XSHE,100,100,166.11,166.11,167.28,16728.0,116.99999999999875,0.7043525374751614,12336.0,87012.0,99348.0,87012.0,99348.0,-626.9999999999986
2024-03-06 15:00:00,601138.XSHG,900,900,20.8,20.8,22.01,19809.0,1089.0000000000007,5.817307692307705,12336.0,87012.0,99348.0,87012.0,99348.0,-626.9999999999986
2024-03-06 15:00:00,002180.XSHE,700,700,26.4,26.4,24.16,16912.0,-1567.9999999999989,-8.484848484848484,12336.0,87012.0,99348.0,87012.0,99348.0,-626.9999999999986
2024-03-07 15:00:00,603019.XSHG,300,300,54.8,54.8,52.07,15621.0,-818.9999999999991,-4.981751824817515,12336.0,86355.0,98691.0,86355.0,98691.0,-1284.000000000001
2024-03-07 15:00:00,000938.XSHE,700,700,24.84,24.84,25.0,17500.0,112.0000000000001,0.6441223832528209,12336.0,86355.0,98691.0,86355.0,98691.0,-1284.000000000001
2024-03-07 15:00:00,300308.XSHE,100,100,166.11,166.11,164.14,16414.0,-197.00000000000273,-1.1859611101077805,12336.0,86355.0,98691.0,86355.0,98691.0,-1284.000000000001
2024-03-07 15:00:00,601138.XSHG,900,900,20.8,20.8,22.61,20349.0,1628.9999999999989,8.70192307692308,12336.0,86355.0,98691.0,86355.0,98691.0,-1284.000000000001
2024-03-07 15:00:00,002180.XSHE,700,700,26.4,26.4,23.53,16471.0,-2008.9999999999982,-10.871212121212114,12336.0,86355.0,98691.0,86355.0,98691.0,-1284.000000000001
2024-03-08 15:00:00,603019.XSHG,300,300,54.8,54.8,53.15,15945.0,-494.99999999999955,-3.0109489051094895,12336.0,90638.0,102974.0,90638.0,102974.0,2999.000000000002
2024-03-08 15:00:00,000938.XSHE,700,700,24.84,24.84,24.93,17451.0,62.9999999999999,0.36231884057971175,12336.0,90638.0,102974.0,90638.0,102974.0,2999.000000000002
2024-03-08 15:00:00,300308.XSHE,100,100,166.11,166.11,174.99,17499.0,887.9999999999995,5.345855156221768,12336.0,90638.0,102974.0,90638.0,102974.0,2999.000000000002
2024-03-08 15:00:00,601138.XSHG,900,900,20.8,20.8,24.87,22383.0,3663.0000000000005,19.5673076923077,12336.0,90638.0,102974.0,90638.0,102974.0,2999.000000000002
2024-03-08 15:00:00,002180.XSHE,700,700,26.4,26.4,24.8,17360.0,-1119.9999999999984,-6.060606060606055,12336.0,90638.0,102974.0,90638.0,102974.0,2999.000000000002
