date,total_value,cash,positions_value,returns,returns_pct,benchmark_price,benchmark_value,benchmark_returns_pct,excess_returns_pct,daily_returns
2025-01-02 15:00:00,100000.0,100000.0,0.0,0.0,0.0,3820.3952,100000.0,0.0,0.0,
2025-01-03 15:00:00,100000.0,100000.0,0.0,0.0,0.0,3775.1648,98816.08059815383,-1.1839194018461674,1.1839194018461674,0.0
2025-01-06 15:00:00,100000.0,100000.0,0.0,0.0,0.0,3768.9697,98653.92198168399,-1.3460780183160104,1.3460780183160104,0.0
2025-01-07 15:00:00,100000.0,100000.0,0.0,0.0,0.0,3796.1055,99364.20975505361,-0.6357902449463881,0.6357902449463881,0.0
2025-01-08 15:00:00,100000.0,100000.0,0.0,0.0,0.0,3789.2153,99183.8566858214,-0.8161433141785968,0.8161433141785968,0.0
2025-01-09 15:00:00,100000.0,100000.0,0.0,0.0,0.0,3779.8773,98939.43171114863,-1.0605682888513712,1.0605682888513712,0.0
2025-01-10 15:00:00,100000.0,100000.0,0.0,0.0,0.0,3732.4806,97698.80875151345,-2.301191248486545,2.301191248486545,0.0
2025-01-13 15:00:00,100000.0,100000.0,0.0,0.0,0.0,3722.513,97437.90380639155,-2.562096193608454,2.562096193608454,0.0
2025-01-14 15:00:00,100000.0,100000.0,0.0,0.0,0.0,3820.5395,100003.77709614964,0.0037770961496486066,-0.0037770961496486066,0.0
2025-01-15 15:00:00,100000.0,100000.0,0.0,0.0,0.0,3796.026,99362.12881850547,-0.6378711814945315,0.6378711814945315,0.0
2025-01-16 15:00:00,100000.0,100000.0,0.0,0.0,0.0,3800.3836,99476.19031664578,-0.5238096833542261,0.5238096833542261,0.0
2025-01-17 15:00:00,100000.0,100000.0,0.0,0.0,0.0,3812.3429,99789.22861174154,-0.2107713882584683,0.2107713882584683,0.0
2025-01-20 15:00:00,100000.0,100000.0,0.0,0.0,0.0,3829.6764,100242.93821749122,0.24293821749121758,-0.24293821749121758,0.0
2025-01-21 15:00:00,100000.0,100000.0,0.0,0.0,0.0,3832.6145,100319.84387374374,0.31984387374373036,-0.31984387374373036,0.0
2025-01-22 15:00:00,100000.0,100000.0,0.0,0.0,0.0,3797.0166,99388.05807315432,-0.6119419268456827,0.6119419268456827,0.0
2025-01-23 15:00:00,100000.0,100000.0,0.0,0.0,0.0,3803.7439,99564.14718561053,-0.4358528143894702,0.4358528143894702,0.0
2025-01-24 15:00:00,100000.0,100000.0,0.0,0.0,0.0,3832.8637,100326.36675912482,0.3263667591248298,-0.3263667591248298,0.0
2025-01-27 15:00:00,100000.0,100000.0,0.0,0.0,0.0,3817.0802,99913.22887223813,-0.08677112776186435,0.08677112776186435,0.0
