date,total_value,cash,positions_value,returns,returns_pct,benchmark_price,benchmark_value,benchmark_returns_pct,excess_returns_pct,daily_returns
2024-01-02 15:00:00,99988.27,9888.369999999995,90099.90000000001,-11.729999999995925,-0.011729999999998686,3386.3522,100000.0,0.0,-0.011729999999998686,
2024-01-03 15:00:00,99936.01,9834.309999999998,90101.7,-63.99000000000524,-0.06399000000000266,3378.2971,99762.1304718393,-0.23786952816070572,0.17387952816070307,-0.0005226613081715792
2024-01-04 15:00:00,99888.25,9780.25,90108.0,-111.75,-0.11174999999999935,3347.0519,98839.45030880132,-1.1605496911986868,1.0487996911986874,-0.0004779058119289692
2024-01-05 15:00:00,99850.37000000001,9726.169999999998,90124.20000000001,-149.6299999999901,-0.1496299999999895,3329.1114,98309.6619424288,-1.6903380575712057,1.5407080575712162,-0.0003792237825769318
2024-01-08 15:00:00,99796.29000000001,9672.089999999997,90124.20000000001,-203.70999999999185,-0.2037099999999903,3286.0564,97038.23482979709,-2.9617651702029124,2.758055170202922,-0.0005416104116590104
2024-01-09 15:00:00,99745.81,9618.009999999995,90127.8,-254.19000000000233,-0.2541899999999986,3292.4994,97228.49855960051,-2.771501440399482,2.5173114403994834,-0.0005058304271632341
2024-01-10 15:00:00,99698.93,9563.929999999993,90135.0,-301.070000000007,-0.3010700000000033,3277.129,96774.60602001175,-3.2253939799882447,2.9243239799882415,-0.00046999467947583806
2024-01-11 15:00:00,99643.04999999999,9509.849999999991,90133.2,-356.95000000001164,-0.3569500000000114,3295.6717,97322.17753368951,-2.6778224663104866,2.320872466310475,-0.000560487459594694
2024-01-12 15:00:00,99608.77,9455.770000000004,90153.0,-391.2299999999959,-0.39122999999999797,3284.1667,96982.43141986236,-3.0175685801376417,2.6263385801376438,-0.0003440280079742841
2024-01-15 15:00:00,99562.77000000002,9401.670000000013,90161.1,-437.2299999999814,-0.43722999999997736,3280.9195,96886.54062622311,-3.1134593737768834,2.676229373776906,-0.00046180672645579346
2024-01-16 15:00:00,99507.77000000002,9347.570000000022,90160.2,-492.2299999999814,-0.4922299999999824,3300.8762,97475.86798561591,-2.524132014384084,2.0319020143841016,-0.0005524153255278552
2024-01-17 15:00:00,99457.27000000003,9293.47000000003,90163.8,-542.7299999999668,-0.5427299999999691,3229.082,95355.76364443132,-4.644236355568676,4.1015063555687075,-0.0005074980576892374
2024-01-18 15:00:00,99411.27000000005,9239.370000000039,90171.90000000001,-588.7299999999523,-0.5887299999999485,3274.7286,96703.72148531981,-3.2962785146801954,2.707548514680247,-0.0004625101815080024
2024-01-19 15:00:00,99372.47000000004,9185.270000000048,90187.2,-627.5299999999552,-0.627529999999954,3269.7763,96557.47857532362,-3.4425214246763813,2.8149914246764274,-0.00039029780023935867
2024-01-22 15:00:00,99332.75000000004,9131.150000000038,90201.6,-667.2499999999563,-0.6672499999999526,3218.9016,95055.13336740342,-4.944866632596579,4.277616632596626,-0.00039970828942870185
2024-01-23 15:00:00,99271.43000000004,9077.030000000042,90194.4,-728.5699999999633,-0.7285699999999617,3231.9329,95439.95157975594,-4.5600484202440565,3.831478420244095,-0.0006173190614374713
2024-01-24 15:00:00,99217.31000000003,9022.910000000033,90194.4,-782.6899999999732,-0.7826899999999748,3277.1089,96774.0124609602,-3.2259875390397985,2.4432975390398237,-0.0005451719593443372
2024-01-25 15:00:00,99153.29000000004,8968.790000000037,90184.5,-846.7099999999627,-0.8467099999999617,3342.9189,98717.40157447297,-1.2825984255270262,0.4358884255270645,-0.0006452503096484596
2024-01-26 15:00:00,99124.37000000004,8914.670000000042,90209.7,-875.629999999961,-0.8756299999999606,3333.8213,98448.74670744526,-1.551253292554744,0.6756232925547834,-0.0002916695956332038
2024-01-29 15:00:00,99077.45000000003,8860.550000000032,90216.9,-922.5499999999738,-0.9225499999999776,3303.9604,97566.94534018051,-2.433054659819489,1.5105046598195115,-0.000473344748622484
2024-01-30 15:00:00,99035.01000000004,8806.410000000033,90228.6,-964.9899999999616,-0.9649899999999656,3245.0387,95826.96979953829,-4.173030200461714,3.208040200461748,-0.0004283517591538999
2024-01-31 15:00:00,98986.27000000003,8752.270000000033,90234.0,-1013.7299999999668,-1.0137299999999683,3215.3518,94950.30670465996,-5.049693295340041,4.035963295340073,-0.0004921491904732456
2024-02-01 15:00:00,98939.33000000003,8698.130000000034,90241.2,-1060.6699999999691,-1.0606699999999747,3217.7109,95019.97163791764,-4.980028362082356,3.9193583620823813,-0.00047420718045043664
2024-02-02 15:00:00,98895.99000000002,8643.99000000002,90252.0,-1104.0099999999802,-1.1040099999999775,3179.6276,93895.36032312292,-6.104639676877078,5.0006296768771,-0.00043804622489374
2024-02-05 15:00:00,98848.13000000003,8589.83000000003,90258.3,-1151.8699999999662,-1.151869999999966,3200.4218,94509.41930966308,-5.490580690336921,4.3387106903369554,-0.0004839427766483162
2024-02-06 15:00:00,98786.77000000002,8535.670000000027,90251.09999999999,-1213.2299999999814,-1.2132299999999763,3311.6922,97795.26772200482,-2.2047322779951806,0.9915022779952043,-0.000620750235740597
2024-02-07 15:00:00,98748.81000000004,8481.510000000038,90267.3,-1251.1899999999587,-1.2511899999999576,3343.6303,98738.40943065521,-1.2615905693447838,0.010400569344826138,-0.0003842619816396553
2024-02-08 15:00:00,98781.03000000003,8427.33000000003,90353.7,-1218.969999999972,-1.2189699999999748,3364.9297,99367.38712529666,-0.632612874703331,-0.5863571252966437,0.0003262824129222075
2024-02-19 15:00:00,98684.55000000005,8373.150000000038,90311.40000000001,-1315.4499999999534,-1.3154499999999514,3403.8078,100515.46912338298,0.5154691233829833,-1.8309191233829347,-0.0009767057500815746
2024-02-20 15:00:00,98636.67000000004,8318.970000000045,90317.7,-1363.329999999958,-1.3633299999999626,3410.8542,100723.55143685291,0.7235514368529206,-2.086881436852883,-0.00048518233097283314
2024-02-21 15:00:00,98579.77000000005,8264.770000000048,90315.0,-1420.2299999999523,-1.4202299999999557,3456.8713,102082.45025428839,2.0824502542883927,-3.5026802542883484,-0.0005768645677108886
2024-02-22 15:00:00,98528.27000000005,8210.57000000005,90317.7,-1471.7299999999523,-1.471729999999949,3486.6747,102962.55362924152,2.9625536292415156,-4.434283629241465,-0.0005224195593070968
2024-02-23 15:00:00,98488.47000000004,8156.370000000039,90332.1,-1511.5299999999552,-1.5115299999999499,3489.7416,103053.12010959758,3.0531201095975957,-4.564650109597546,-0.0004039449794460692
2024-02-26 15:00:00,98440.57000000004,8102.170000000027,90338.40000000001,-1559.429999999964,-1.5594299999999617,3453.3585,101978.71621268455,1.9787162126845503,-3.538146212684512,-0.00048635134650798495
2024-02-27 15:00:00,98388.17000000003,8047.97000000003,90340.2,-1611.8299999999726,-1.6118299999999697,3494.7874,103202.12410274395,3.202124102743964,-4.813954102743933,-0.0005323008592901246
2024-02-28 15:00:00,98333.07000000004,7993.770000000033,90339.3,-1666.929999999964,-1.6669299999999665,3450.2598,101887.21066875443,1.8872106687544354,-3.554140668754402,-0.000560026678004033
2024-02-29 15:00:00,98276.17000000003,7939.570000000036,90336.59999999999,-1723.8299999999726,-1.7238299999999707,3516.0826,103830.97777012091,3.8309777701209136,-5.554807770120885,-0.0005786456173900723
2024-03-01 15:00:00,98247.15000000004,7885.350000000035,90361.8,-1752.8499999999622,-1.7528499999999614,3537.8038,104472.4113457543,4.47241134575429,-6.225261345754252,-0.00029529030282715585
2024-03-04 15:00:00,98202.83000000003,7831.130000000034,90371.7,-1797.1699999999691,-1.7971699999999702,3540.8686,104562.91581247811,4.562915812478119,-6.360085812478089,-0.00045110723313612766
2024-03-05 15:00:00,98156.71000000004,7776.910000000033,90379.8,-1843.2899999999645,-1.8432899999999641,3565.5143,105290.71075359498,5.290710753594974,-7.134000753594938,-0.00046964023338225136
2024-03-06 15:00:00,98108.77000000005,7722.670000000042,90386.1,-1891.2299999999523,-1.891229999999955,3551.0481,104863.51951223503,4.863519512235026,-6.754749512234981,-0.0004884026777179917
2024-03-07 15:00:00,98057.23000000004,7668.430000000037,90388.8,-1942.7699999999604,-1.9427699999999604,3529.7195,104233.6795328023,4.2336795328022925,-6.176449532802253,-0.0005253352987710791
2024-03-08 15:00:00,98011.99000000003,7614.190000000046,90397.79999999999,-1988.0099999999657,-1.9880099999999623,3544.9099,104682.2566181982,4.682256618198188,-6.67026661819815,-0.00046136322635270677
2024-03-11 15:00:00,97959.55000000005,7559.950000000041,90399.6,-2040.4499999999534,-2.0404499999999492,3589.2635,105992.0317798013,5.992031779801299,-8.032481779801248,-0.0005350365807283985
2024-03-12 15:00:00,97909.81000000003,7505.7100000000355,90404.09999999999,-2090.189999999973,-2.0901899999999696,3597.4939,106235.07796973984,6.235077969739833,-8.325267969739802,-0.0005077606011870683
2024-03-13 15:00:00,97860.07000000002,7451.47000000003,90408.59999999999,-2139.9299999999785,-2.139929999999979,3572.361,105492.89586594094,5.49289586594095,-7.632825865940928,-0.0005080185529928727
2024-03-14 15:00:00,97813.93000000002,7397.230000000025,90416.7,-2186.069999999978,-2.1860699999999733,3562.2229,105193.51472064838,5.193514720648373,-7.379584720648347,-0.0004714895462469837
2024-03-15 15:00:00,97773.17000000003,7342.97000000003,90430.2,-2226.8299999999726,-2.2268299999999686,3569.993,105422.96811300372,5.422968113003712,-7.649798113003681,-0.00041670956273809345
