date,code,amount,closeable_amount,avg_cost,acc_avg_cost,price,value,floating_pnl,floating_pnl_pct,cash,positions_value,total_value,daily_positions_value,daily_total_market_value,daily_floating_pnl
2024-01-02 15:00:00,603392.XSHG,200,0,75.5,75.5,77.25,15450.0,350.0,2.3178807947019875,22851.0,76018.0,98869.0,76018.0,98869.0,-1105.9999999999982
2024-01-02 15:00:00,605117.XSHG,200,0,82.0,82.0,79.15,15830.000000000002,-569.9999999999989,-3.475609756097553,22851.0,76018.0,98869.0,76018.0,98869.0,-1105.9999999999982
2024-01-02 15:00:00,300751.XSHE,100,0,127.98,127.98,127.28,12728.0,-70.00000000000028,-0.5469604625722768,22851.0,76018.0,98869.0,76018.0,98869.0,-1105.9999999999982
2024-01-02 15:00:00,688036.XSHG,100,0,137.91,137.91,133.35,13335.0,-456.0000000000002,-3.3065042418968904,22851.0,76018.0,98869.0,76018.0,98869.0,-1105.9999999999982
2024-01-02 15:00:00,002241.XSHE,900,0,21.15,21.15,20.75,18675.0,-359.99999999999875,-1.891252955082734,22851.0,76018.0,98869.0,76018.0,98869.0,-1105.9999999999982
2024-01-03 15:00:00,603392.XSHG,200,200,75.5,75.5,75.0,15000.0,-100.0,-0.6622516556291425,22851.0,75062.0,97913.0,75062.0,97913.0,-2061.999999999998
2024-01-03 15:00:00,605117.XSHG,200,200,82.0,82.0,79.61,15922.0,-478.0000000000001,-2.914634146341466,22851.0,75062.0,97913.0,75062.0,97913.0,-2061.999999999998
2024-01-03 15:00:00,300751.XSHE,100,100,127.98,127.98,124.7,12470.0,-328.0000000000001,-2.5629004531958155,22851.0,75062.0,97913.0,75062.0,97913.0,-2061.999999999998
2024-01-03 15:00:00,688036.XSHG,100,100,137.91,137.91,136.25,13625.0,-165.99999999999966,-1.203683561743163,22851.0,75062.0,97913.0,75062.0,97913.0,-2061.999999999998
2024-01-03 15:00:00,002241.XSHE,900,900,21.15,21.15,20.05,18045.0,-989.9999999999981,-5.200945626477527,22851.0,75062.0,97913.0,75062.0,97913.0,-2061.999999999998
2024-01-04 15:00:00,603392.XSHG,200,200,75.5,75.5,74.8,14960.0,-140.00000000000057,-0.9271523178807972,22851.0,73661.0,96512.0,73661.0,96512.0,-3462.999999999999
2024-01-04 15:00:00,605117.XSHG,200,200,82.0,82.0,78.0,15600.0,-800.0,-4.878048780487809,22851.0,73661.0,96512.0,73661.0,96512.0,-3462.999999999999
2024-01-04 15:00:00,300751.XSHE,100,100,127.98,127.98,120.57,12057.0,-741.0000000000011,-5.789967182372258,22851.0,73661.0,96512.0,73661.0,96512.0,-3462.999999999999
2024-01-04 15:00:00,688036.XSHG,100,100,137.91,137.91,133.41,13341.0,-450.0,-3.2629976071350875,22851.0,73661.0,96512.0,73661.0,96512.0,-3462.999999999999
2024-01-04 15:00:00,002241.XSHE,900,900,21.15,21.15,19.67,17703.0,-1331.9999999999973,-6.9976359338061345,22851.0,73661.0,96512.0,73661.0,96512.0,-3462.999999999999
2024-01-05 15:00:00,603392.XSHG,200,200,75.5,75.5,80.35,16069.999999999998,969.9999999999989,6.423841059602631,22851.0,74119.0,96970.0,74119.0,96970.0,-3005.0000000000005
2024-01-05 15:00:00,605117.XSHG,200,200,82.0,82.0,76.46,15291.999999999998,-1108.0000000000014,-6.756097560975616,22851.0,74119.0,96970.0,74119.0,96970.0,-3005.0000000000005
2024-01-05 15:00:00,300751.XSHE,100,100,127.98,127.98,117.7,11770.0,-1028.0,-8.032505078918584,22851.0,74119.0,96970.0,74119.0,96970.0,-3005.0000000000005
2024-01-05 15:00:00,688036.XSHG,100,100,137.91,137.91,131.85,13185.0,-606.0000000000002,-4.39417011094192,22851.0,74119.0,96970.0,74119.0,96970.0,-3005.0000000000005
2024-01-05 15:00:00,002241.XSHE,900,900,21.15,21.15,19.78,17802.0,-1232.9999999999977,-6.477541371158379,22851.0,74119.0,96970.0,74119.0,96970.0,-3005.0000000000005
2024-01-08 15:00:00,603392.XSHG,200,200,75.5,75.5,87.0,17400.0,2300.0,15.231788079470189,22851.0,75762.0,98613.0,75762.0,98613.0,-1361.9999999999984
2024-01-08 15:00:00,605117.XSHG,200,200,82.0,82.0,80.29,16058.000000000002,-341.99999999999875,-2.0853658536585273,22851.0,75762.0,98613.0,75762.0,98613.0,-1361.9999999999984
2024-01-08 15:00:00,300751.XSHE,100,100,127.98,127.98,116.8,11680.0,-1118.0000000000007,-8.73573995936866,22851.0,75762.0,98613.0,75762.0,98613.0,-1361.9999999999984
2024-01-08 15:00:00,688036.XSHG,100,100,137.91,137.91,131.73,13172.999999999998,-618.0000000000007,-4.4811833804655254,22851.0,75762.0,98613.0,75762.0,98613.0,-1361.9999999999984
2024-01-08 15:00:00,002241.XSHE,900,900,21.15,21.15,19.39,17451.0,-1583.9999999999982,-8.321513002364057,22851.0,75762.0,98613.0,75762.0,98613.0,-1361.9999999999984
2024-01-09 15:00:00,603392.XSHG,200,200,75.5,75.5,81.65,16330.000000000002,1230.0000000000011,8.145695364238414,22851.0,74765.0,97616.0,74765.0,97616.0,-2358.9999999999973
2024-01-09 15:00:00,605117.XSHG,200,200,82.0,82.0,79.8,15960.0,-440.00000000000057,-2.682926829268295,22851.0,74765.0,97616.0,74765.0,97616.0,-2358.9999999999973
2024-01-09 15:00:00,300751.XSHE,100,100,127.98,127.98,120.79,12079.0,-718.9999999999998,-5.618065322706666,22851.0,74765.0,97616.0,74765.0,97616.0,-2358.9999999999973
2024-01-09 15:00:00,688036.XSHG,100,100,137.91,137.91,129.9,12990.0,-800.9999999999991,-5.808135740700449,22851.0,74765.0,97616.0,74765.0,97616.0,-2358.9999999999973
2024-01-09 15:00:00,002241.XSHE,900,900,21.15,21.15,19.34,17406.0,-1628.9999999999989,-8.557919621749399,22851.0,74765.0,97616.0,74765.0,97616.0,-2358.9999999999973
2024-01-10 15:00:00,603392.XSHG,200,200,75.5,75.5,76.8,15360.0,259.99999999999943,1.7218543046357615,22851.0,74911.0,97762.0,74911.0,97762.0,-2212.9999999999986
2024-01-10 15:00:00,605117.XSHG,200,200,82.0,82.0,87.78,17556.0,1156.0000000000002,7.048780487804884,22851.0,74911.0,97762.0,74911.0,97762.0,-2212.9999999999986
2024-01-10 15:00:00,300751.XSHE,100,100,127.98,127.98,122.8,12280.0,-518.0000000000007,-4.047507423034857,22851.0,74911.0,97762.0,74911.0,97762.0,-2212.9999999999986
2024-01-10 15:00:00,688036.XSHG,100,100,137.91,137.91,128.94,12894.0,-896.9999999999999,-6.5042418968892735,22851.0,74911.0,97762.0,74911.0,97762.0,-2212.9999999999986
2024-01-10 15:00:00,002241.XSHE,900,900,21.15,21.15,18.69,16821.0,-2213.9999999999977,-11.63120567375885,22851.0,74911.0,97762.0,74911.0,97762.0,-2212.9999999999986
2024-01-11 15:00:00,603392.XSHG,200,200,75.5,75.5,75.69,15138.0,37.999999999999545,0.25165562913906925,22851.0,76707.0,99558.0,76707.0,99558.0,-416.99999999999955
2024-01-11 15:00:00,605117.XSHG,200,200,82.0,82.0,92.6,18520.0,2119.999999999999,12.926829268292671,22851.0,76707.0,99558.0,76707.0,99558.0,-416.99999999999955
2024-01-11 15:00:00,300751.XSHE,100,100,127.98,127.98,124.62,12462.0,-335.99999999999994,-2.6254102203469243,22851.0,76707.0,99558.0,76707.0,99558.0,-416.99999999999955
2024-01-11 15:00:00,688036.XSHG,100,100,137.91,137.91,133.79,13379.0,-412.00000000000045,-2.987455586977017,22851.0,76707.0,99558.0,76707.0,99558.0,-416.99999999999955
2024-01-11 15:00:00,002241.XSHE,900,900,21.15,21.15,19.12,17208.0,-1826.9999999999977,-9.59810874704491,22851.0,76707.0,99558.0,76707.0,99558.0,-416.99999999999955
2024-01-12 15:00:00,603392.XSHG,200,200,75.5,75.5,73.4,14680.000000000002,-419.99999999999886,-2.7814569536423805,22851.0,74695.0,97546.0,74695.0,97546.0,-2428.9999999999955
2024-01-12 15:00:00,605117.XSHG,200,200,82.0,82.0,89.2,17840.0,1440.0000000000005,8.780487804878057,22851.0,74695.0,97546.0,74695.0,97546.0,-2428.9999999999955
2024-01-12 15:00:00,300751.XSHE,100,100,127.98,127.98,123.65,12365.0,-432.99999999999983,-3.3833411470542307,22851.0,74695.0,97546.0,74695.0,97546.0,-2428.9999999999955
2024-01-12 15:00:00,688036.XSHG,100,100,137.91,137.91,133.4,13340.0,-450.9999999999991,-3.270248712928714,22851.0,74695.0,97546.0,74695.0,97546.0,-2428.9999999999955
2024-01-12 15:00:00,002241.XSHE,900,900,21.15,21.15,18.3,16470.0,-2564.999999999998,-13.475177304964525,22851.0,74695.0,97546.0,74695.0,97546.0,-2428.9999999999955
