时间,标的,数量,价格,金额,手续费,印花税,总费用,方向
2024-03-04 09:30:00,510300.XSHG,15200,3.526,53595.2,16.08,0.0,16.08,买入
2024-03-04 09:30:00,159819.XSHE,55900,0.784,43825.6,13.15,0.0,13.15,买入
