date,total_value,cash,positions_value,returns,returns_pct,benchmark_price,benchmark_value,benchmark_returns_pct,excess_returns_pct,daily_returns
2024-03-01 15:00:00,100000.0,100000.0,0,0.0,0.0,3537.8038,100000.0,0.0,0.0,
2024-03-04 15:00:00,100000.0,100000.0,0,0.0,0.0,3540.8686,100086.63001605685,0.0866300160568434,-0.0866300160568434,0.0
2024-03-05 15:00:00,100000.0,100000.0,0,0.0,0.0,3565.5143,100783.26842206456,0.7832684220645536,-0.7832684220645536,0.0
2024-03-06 15:00:00,100000.0,100000.0,0,0.0,0.0,3551.0481,100374.36502272963,0.374365022729628,-0.374365022729628,0.0
2024-03-07 15:00:00,100000.0,100000.0,0,0.0,0.0,3529.7195,99771.48817579991,-0.22851182420009497,0.22851182420009497,0.0
2024-03-08 15:00:00,100000.0,100000.0,0,0.0,0.0,3544.9099,100200.8619019517,0.20086190195169884,-0.20086190195169884,0.0
2024-03-11 15:00:00,100000.0,100000.0,0,0.0,0.0,3589.2635,101454.56624813394,1.4545662481339372,-1.4545662481339372,0.0
2024-03-12 15:00:00,100000.0,100000.0,0,0.0,0.0,3597.4939,101687.20775301332,1.68720775301332,-1.68720775301332,0.0
2024-03-13 15:00:00,100000.0,100000.0,0,0.0,0.0,3572.361,100976.79809151655,0.9767980915165619,-0.9767980915165619,0.0
2024-03-14 15:00:00,100000.0,100000.0,0,0.0,0.0,3562.2229,100690.23330236685,0.6902333023668383,-0.6902333023668383,0.0
2024-03-15 15:00:00,100000.0,100000.0,0,0.0,0.0,3569.993,100909.86391048593,0.9098639104859307,-0.9098639104859307,0.0
2024-03-18 15:00:00,100000.0,100000.0,0,0.0,0.0,3603.528,101857.76837030928,1.8577683703092873,-1.8577683703092873,0.0
2024-03-19 15:00:00,100000.0,100000.0,0,0.0,0.0,3577.6303,101125.74077737154,1.125740777371531,-1.125740777371531,0.0
2024-03-20 15:00:00,100000.0,100000.0,0,0.0,0.0,3585.3838,101344.90216783644,1.344902167836426,-1.344902167836426,0.0
2024-03-21 15:00:00,100000.0,100000.0,0,0.0,0.0,3581.0902,101223.53873892046,1.2235387389204488,-1.2235387389204488,0.0
2024-03-22 15:00:00,100000.0,100000.0,0,0.0,0.0,3545.0023,100203.47369178584,0.20347369178583818,-0.20347369178583818,0.0
2024-03-25 15:00:00,100000.0,100000.0,0,0.0,0.0,3525.7634,99659.66456364821,-0.34033543635179075,0.34033543635179075,0.0
2024-03-26 15:00:00,100000.0,100000.0,0,0.0,0.0,3543.7467,100167.98274681032,0.16798274681031344,-0.16798274681031344,0.0
2024-03-27 15:00:00,100000.0,100000.0,0,0.0,0.0,3502.7866,99010.19949156027,-0.989800508439731,0.989800508439731,0.0
2024-03-28 15:00:00,100000.0,100000.0,0,0.0,0.0,3520.9648,99524.02674224047,-0.47597325775953214,0.47597325775953214,0.0
2024-03-29 15:00:00,100000.0,100000.0,0,0.0,0.0,3537.4843,99990.96897346314,-0.009031026536865383,0.009031026536865383,0.0
